"id","brewery_id","name","cat_id","style_id","abv","ibu","srm","upc","filepath","descript","last_mod"
"4059","551","The Raj India Pale Ale","3","31","6.9","0","0","0",,"A strong India Pale Ale that is marked by intense hop flavor and high hop bitterness. This style of beer needed the high hop and alcohol to survive the trip around Africa. Medium to light body and very bitter. 

Alcohol content approximately 6.9% by volume (ALWAYS ON TAP!!)","2010-07-22 20:00:20"
"4060","551","Oatmeal Stout","1","21","5","0","0","0",,"Our Oatmeal Stout is definitely a local favorite but it gets its origins from one of London's oldest breweries. The Oatmeal Stout differs from the popular Irish stout in its more subtle roastiness and subdued dryness. The addition of flaked oats rounds out these sometimes harsh characteristics producing a velvet smooth ale. This black stout has a flavor profile unique to all of North America. Subtlety is not a strong point as it is a stout after all, rich and eminently drinkable. 

Alcohol content of approximately 5.0% by volume (ALWAYS ON TAP!!)","2010-07-22 20:00:20"
"4061","551","Arizona Peach","5","70","4","0","0","0",,"The dominating character of this beer is of course peach flavor and aroma. It is a little more subtle than most fruit beers which makes it more approachable. Light in body and color. 

Alcohol content of approximately 4.0% by volume (ALWAYS ON TAP!!)","2010-07-22 20:00:20"
"4062","551","Abbey Normal Ale","5","72","0","0","0","0",,"A Belgian Double Abbey.","2010-07-22 20:00:20"
"4063","551","American-Style Brown Ale","3","38","5","0","0","0",,"Leroy's BIG Brother. Sweet floral hop aroma balances out the big malty roasted body with the slightest bitter spiced-chocolate finish. A very untraditional hopping technique gives this beer a unique character significantly more robust than our traditional Leroy Brown Ale. The beer weighs in at 5.0% alc./vol. Cheers!!","2010-07-22 20:00:20"
"4064","551","Alt Ball and Chain","4","57","5.2","0","0","0",,"This beer was brewed in honor of our brewer Melissa's wedding to fellow brewer Derek Osbourne of B.J.'s in Chandler. The Alt Ball and Chain is a German Altbier. These beers are generally full-bodied with sweet malt flavor. The crispness, dry finish, and moderate hop aroma make an alt a great beer for summertime enjoyment. Our Alt has been lagering in our cellar for two weeks and contains 5.2% abv.","2010-07-22 20:00:20"
"4065","551","Barrel-Aged Blind Date Ale","5","72","7.5","0","0","0",,"This is the old tried and true Blind Date Ale of old. It is based on an English Olde Ale but has an addition of 300 pounds of Arizona grown Medjool dates. The dates contribute a complexity and sweetness that the malt alone cannot. This Blind Date has been aged for three months in Jim Beam oak bourbon barrels. The oak and bourbon lend flavors of vanilla, wood, and of course, bourbon. These flavors layered with the dates created a big, multi-leveled ale. The alcohol content is about 7.5% alc/vol. You'll have to get to Four Peaks quick since we only have a few kegs of this unique beer.","2010-07-22 20:00:20"
"4066","551","Belgian Wit","5","67","0","0","0","0",,"Belgian Wits originated in Belgium, in the area of Brabant just east of Brussels. This are was a part of the Netherlands in the early 1800's and was the wheat growing region. In this era, the Dutch basically controlled the spice trade, thus, coriander as well as Curacao orange peel made its way into the beer. Spices were used well before the widespread use of hops in beer. At one point there were more than thirty breweries producing a Wit, but overtime the style died off and in 1954 the last of the breweries ceased operations. One of the most famous brands of Belgian Wits is Hoegaarden (pronounced Who Garden) produced by Pierre Celis back in 1966. This revived the style and by the 1980's it was popular again!
Belgian Wits are similar to a Hefeweizen with respect to the cloudiness of the beer and some phenolic (clove) and tart flavors. Wits should have white hence the name. 

You will smell oranges and coriander which is different than a Hefeweizen that smells of banana and clove. Our version of a Belgian Wit is called Hoof - Hearted Wit" and it is brewed to style with dried bitter and sweet orange peel and coriander seeds.","2010-07-22 20:00:20",,,
"4067","551","Blind Date Ale","-1","-1","7","0","0","0",,"One of a kind ale. Brewed with 600 pounds of Arizona grown Medjool Dates added to the kettle. 1998 Gold Medal GABF. Alcohol content varies as every brew is slightly different. Usually very strong with sherry or port-like flavors. Brewed quarterly. Alcohol content approximately 7-9% by volume.","2010-07-22 20:00:20"
"4068","551","Black Betty Schwartzbier","7","86","5","0","0","0",,"This almost black lager originates from Germany and is most closely associated with Porter. The difference being the long maturation period (or lagering time) required to produce a true Schwartzbier. The flavor is reminiscent of treacle, coffee and toasted malt. It is not and should not be perceived as burnt or ashy like some stouts. Black Betty has 5% alc/vol and a smooth character that marks most lager beers.

The name, of course, comes from the Huddy Ledbetter song from the 1940â€™s which was made popular by the band Ram Jam and later by the Black Crows and U2, among others.","2010-07-22 20:00:20"
"4069","551","Caulfield's Rye","11","119","4.9","0","0","0",,"Our rye beer is made with 20% flaked rye and rye malt. The addition of rye creates a dry, spicy flavor with a crisp, grainy aroma. We went with a lighter color and lower bitterness to compliment these flavors. It has an alcohol content of around 4.9%.","2010-07-22 20:00:20"
"4070","1173","Raspberry Porter","2","25","0","0","0","0",,,"2010-07-22 20:00:20"
"4071","1173","Raspberry Wheat","11","116","4.5","0","0","0",,"A golden wheat beer brewed with the finest North American malted barley and wheat.  It's then lightly hopped with the choicest European varieties.  The smooth, crisp golden wheat beer is then finished with a hint of rasberry.  Enjoy this beer any time of the year.","2010-07-22 20:00:20"
"4072","378","Chimay PremiÃ¨re (Chimay Red)","5","60","7","0","0","0",,"First sold in 75 cl (25.4 fl.oz.) bottles, it is noted for its coppery colour which makes it particularly attractive.

Topped with a creamy head, it gives off a light, fruity apricot aroma produced by the fermentation. The taste perceived in the mouth is a balance confirming the fruity nuances noticed in the fragrance. 

Its taste, which imparts a silky sensation to the tongue, is made refreshing by a light touch of bitterness. To the palate, the taster perceives a pleasant astringency which complements the flavour qualities of this beer very harmoniously.

This top fermented Trappist beer, refermented in the bottle, is not pasteurised.","2010-07-22 20:00:20"
"4073","378","Chimay Triple (Chimay White)","5","61","8","0","0","0",,"Named Cinq Cents in 75 cl (25.4 fl.oz.) bottles, this beer with its typical golden colour, its slightly hazy appearance and its fine head is especially characterised by its aroma which results from an agreeable combination of fresh hops and yeast. 

The beer's flavour, as sensed in the mouth, comes from the smell of hops: above all it is the fruity notes of muscat and raisins that give this beer a particularly attractive aroma. 

The aroma complements the touch of bitterness. There is no acidity, but an after-bitterness which melts in the mouth.

This top fermented Trappist beer, refermented in the bottle, is not pasteurised.","2010-07-22 20:00:20"
"4074","157","Samuel Adams Cream Stout","3","42","0","0","0","0",,"The Cappucino of beers. Roasty, smooth and sweet.
Samuel Adams® Cream Stout is a true cream stout, balancing body and sweetness with the natural spiciness of grain and hand selected English hops. Our Brewers use generous portions of roasted chocolate and caramel malts as well as unroasted barley to impart a fullness of body, a roasty malt character and rich, creamy head. Its dark mahogany color make it almost as easy on the eyes as it is on the palate.","2010-07-22 20:00:20"
"4075","157","Samuel Adams Hefeweizen","4","50","0","0","0","0",,"Unfiltered wheat ale, fruity, bright, with a crisp flavor of wheat.  Samuel Adams® Hefeweizen beer is a traditional spin on a classic American craft brewing style. The brewers of Samuel Adams® used both malted and unmalted wheat, and two row Pale barley for a clean malty, cereal note. This bright, fruity wheat ale is unfiltered, retaining a natural haze from malt proteins, crisp, bright flavors of wheat, and fresh, fruity ester complexity from our proprietary ale yeast. Accentuated with Noble Spalt-Spalter hops, Samuel Adams® Hefeweizen has an elegant and pleasant bitterness, finishing smooth and clean.","2010-07-22 20:00:20"
"4076","157","Samuel Adams Brown Ale","3","38","5.35","0","0","0",,"rk in color yet medium bodied. Rich and smooth.
Samuel Adams® Brown Ale is a study in flavor, body, and style. Supported by an interesting blend of malts, it shines with a deep mahogany luster. The roasted malt blend is complex and deep as well, with notes of biscuit, nut and caramel. The hops are imported from Europe; Noble Spalt from Germany and citrusy Goldings, a traditional British ale hop selected from a single farm in East Kent. With moderate hop bitterness, a deep malt body, and a fruity ale fermentation character, Samuel Adams® Brown Ale satisfies the soul and doesn","2010-07-22 20:00:20"
"4077","157","Samuel Adams Honey Porter","2","25","0","0","0","0",,"A dark, full flavored English porter with Scottish heather honey.  Samuel Adams® Honey Porter is a full-flavored, full-bodied English porter with a substantial roasted malt character, offering a smooth, rounded finish. This beer is brewed with traditional English Ale hops and is dry-hopped with East Kent Goldings, known for their spicy aroma and distinctive, earthy flavor. We brew Honey Porter with Scottish heather honey which balances the spiciness of the hops. This brew is the perfect complement to glazed ham, spicy chili, and roasted vegetables like beets and carrots, which bring out the herbal notes found in the hops and the sweetness of the honey. Samuel Adams® Honey Porter also pairs well with rich desserts such as baklava and molasses cookies.","2010-07-22 20:00:20"
"4078","157","Samuel Adams Irish Red","2","22","0","0","0","0",,"Malty and slightly sweet, balanced by earthy notes from the hops.  The gentle rain and fertile soil of Ireland helped inspire this style of ale, known for being remarkably balanced. Pale and Caramel malts give the beer its rich, deep red color and distinctive caramel flavor. The sweetness of the malt is pleasantly balanced by a pronounced hop bitterness and an earthy note from the East Kent Goldings hops. Samuel Adams® Irish Red finishes smooth and leaves you wanting to take another sip.","2010-07-22 20:00:20"
"4079","17","Alaskan Amber","1","13","5.3","0","0","0",,"Alt. The name of this beer style comes from the German word alt meaning old. This refers to the aging that alts undergo since they ferment more slowly and at colder temperatures than most ales. Slow fermentation helps condition the flavors in Alaskan Amber with just enough hop backing to make this beautiful amber colored \""alt\"" style beer notably well balanced. Alaskan Amber is made from glacier-fed water and a generous blend of the finest quality European and Pacific Northwest hop varieties and premium two-row pale and specialty malts.  Our water originates in the 1 500 square-mile Juneau Ice Field and the more than 90 inches of rainfall we receive each year.","2010-07-22 20:00:20"
"4080","17","Alaskan Pale","3","37","5.2","0","0","0",,"Golden Ale. A blonde, lighter bodied beer with a floral aroma and a crisp, hoppy finish that's not bitter. The hop character of Alaskan Pale is due to dry hopping by hand during the fermentation process. A clean, softly malted body with a hint of citrus overtones, followed by a hop-accented dry, crisp finish.Alaskan Pale is made from glacier-fed water and a generous blend or European and Pacific Northwest hop varieties and premium two-row pale and specialty malts. Our water originates in the 1,500 square-mile Juneau Ice Field and the more than 90 inches or rainfall we receive each year.","2010-07-22 20:00:20"
"4081","17","Alaskan Stout","1","21","5.7","0","0","0",,"Oatmeal Stout. The origins of Oatmeal Stout go back hundreds of years when oats were added to Stouts to promote a healthier image than other beers available during that time period.The unique blend of the oats and malts in Alaskan Stout produce a balanced, smooth beer with hints of coffee and caramel. Alaskan Stout is made from glacier-fed water and a generous belnd of European and Pacific Northwest hop varieties and premium two-row and specialty malts. Our water originates in the 1,500 square-mile Juneau Ice Field and the from the more than 90 inches of rainfall Juneau receives each year.","2010-07-22 20:00:20"
"4082","17","Alaskan ESB","1","5","5","0","0","0",,"Extra Special Bitter Ale. Alaskan ESB is darker and hoppier and is brewed and fermented at different temperatures than our popular Alt-style Amber. It has an exquisite copper color derived from Crystal malt and an aggressive, yet pleasant hop character. Malty with roasted overtones, Alaskan ESB has a crisp finish resulting from the use of premium Northwest hops. Alaskan ESB is made from glacier-fed water and a generous blend of the finest quality European and Pacific Northwest hop varieties and premium two-row and specialty malts. Our water originates in the 1,500 square-mile Juneau Ice Field and from the more than 90 inches of rainfall we receive each year.","2010-07-22 20:00:20"
"4083","17","Alaskan IPA","3","31","6.2","0","0","0",,"India Pale Ales are characterized by intense hop flavor and aroma accompanied by higher alcohol content. This style possesses medium maltiness and body while also being crisp and dry. Citrus flavors and aromas are moderate to very strong. Alaskan IPA is honey gold in color with a fruity, citrus aroma. An enticing blend of hops and our dry hopping process, in which hops are added directly to tanks during fermentation, give this brew a very intense, complex aromatic character with a refreshing hop finish. Alaskan IPA is made from glacier-fed water and a generous blend of the finest quality European and Pacific Northwest hop varieties and premium two-row and specialty malts. Our water originates in the 1,500-square-mile Juneau Ice Field and from more than 90 inches of rainfall each year.","2010-07-22 20:00:20"
"4084","17","Alaskan Smoked Porter","2","25","6.5","0","0","0",,"Smoked Beer. Known as rauchbier in Germany robust body and pronounced smoky flavor of this limited edition beer make it an adventuresome taste experience. Alaskan Smoked porter is produced in limited vintages each year and unlike most beers may be aged in the bottle much like fine wine.
Water five types of malt 2 varieties of hops and yeast with no adjuncts no preservatives and no pasteurization. Our glacier-fed water originates in the 1, 500 square-mile Juneau Ice Field. Prior to brewing selected malts are smoked in small batches under carefully controlled conditions in a commercial food smoker using local alder wood.","2010-07-22 20:00:20"
"4085","17","Winter Ale","11","141","6.4","0","0","0",,"English Olde Ale. Traditionally malty with the warming sensation of alcohol, Olde Ales are brewed in the fall as winter warmers.
Brewed in the style of an English Olde Ale, this ale balances the sweet heady aroma of spruce tips with the clean crisp finish of noble hops. Its malty richness is complemented by the warming sensation of alcohol.
Alaskan Winter is made from glacier-fed water, Sitka spruce tips and a generous blend of the finest quality European and Pacific Northwest hop varieties and specialty malts. Our water originates in the 1,500-square-mile Juneau Ice Field and from the more than 90 inches of rainfall we receive each year.","2010-07-22 20:00:20"
"4086","17","Alaskan Summer Ale","-1","-1","5.3","0","0","0",,"Based on the traditional style of KÃ¶lsch beer brewed in Cologne, Germany.
Alaskan Summer Ale balances a softly malted palate with the clean freshness of Hallertauer hops. In the tradition of the style, neither overpowers the other. Both hops and malt come together to refresh and renew the palate. The straw-gold color and easy drinkability are an enjoyable way to celebrate summer.
Alaskan Summer Ale is made from glacier-fed water and a generous blend of European and Pacific Northwest hop varieties and premium two-row and specialty malts. Our water originates in the 1,500 square-mile Juneau Ice Field and from the more than 90 inches of rainfall Juneau receives each year.","2010-07-22 20:00:20"
"4087","17","Alaskan Barley Wine Ale","3","35","10.4","0","0","0",,"Alaskan Barley Wine is produced in small batches each year. Typically this higher alcohol beverage is brewed in the spring, cellared in the tunnels of the Alaska-Juneau Gold Mine for the summer and retrieved in time for its release at the Great Alaska Beer and Barley Wine Festival in January. The cool tunnels of the mine shaft provide natural refrigeration and a prime environment for the aging process. 
Like a fine wine, Alaskan Barley Wine can be aged for years. The bottling of the 2007 vintage of Alaskan Barley Wine will allow individuals to age it to their liking. â€œWe figured weâ€™d leave it up to individuals as to how long to age their Alaskan Barley Wine,â€ said Quality Assurance Analyst Ryan Harvey. â€œSome people like barley wines fresh, and others store it for years.â€","2010-07-22 20:00:20"
"4088","17","Breakup Bock","7","90","7","0","0","0",,,"2010-07-22 20:00:20"
"4089","1144","Old 55 Pale Ale","3","26","0","0","0","0",,,"2010-07-22 20:00:20"
"4090","858","Kodiak Brown Nut Brown Ale","3","38","5","0","0","0",,"Rugged yet smooth, Kodiak Brown Ale balances caramel and roasted malts with enticing Northwest hops. Inspired by the adventurous spirit readily found in Alaska, Kodiak Brown Ale invites you to take the road less traveled. Like true Alaskans, we are not afraid of the dark.","2010-07-22 20:00:20"
"4091","858","Arctic Rhino Coffee Porter","2","25","5","0","0","0",,"Inspired by local artist & roaster Michael Allen's eccentricly-named blend of coffee beans, Midnight Sun's brewers designed a beer recipe and infusion process that perfectly captures the alluring aroma, satisfying flavor and curious legend of Allen's Arctic Rhino Coffee. 
Arctic Rhino Coffee Porter combines two quintessential Pacific Northwest favorites: coffee and ale. The result is wonderfully romantic and robust--a duel-fueled porter that melds charismatic dark malt with freshly roasted coffee beans. The (un)rest is up to you.","2010-07-22 20:00:20"
"4092","858","Sockeye Red IPA","3","31","5.7","0","0","0",,,"2010-07-22 20:00:20"
"4093","858","Panty Peeler Tripel","5","61","8.5","0","0","0",,"Free spirited Panty Peeler pours rambunctiously into your glass, releasing its engaging aroma. Curacao (bitter) orange peel and coriander create a beautiful yet bolder tripel by infusing color, citrus and spice. Belgian yeast adds playful character. Bottle conditioning assures a perfectly heady experience.
Brewed as a Belgian tripel but with American boldness, Panty Peeler is delicious yet spirited. Originally named Extreme Polar White Bier, it got nicknamed \Panty Peeler\"" along the way. Then we translated it to French for a while: E'pluche-culotte. Now we're back to calling it Panty Peeler and we've kicked up the coriander and orange peel to represent its original design.","2010-07-22 20:00:20"
"4094","858","La Maitresse du Moine","3","29","9","0","0","0",,"Dark and strong as the style implies, La Maitresse du Moine dances across the palate with complexity and mystery--just as the Northern Lights move across the night sky, delighting the senses and enlightening the mind.
In the tradition of monks who have devoutly brewed beers of character and strength for centuries, La Maitresse du Moine Dark Strong Ale reflects the passion and dedication required to create a beer this heavenly. This Mistress of the Monk is seductive, pensive and intriguing. We say it in French: La Maitresse du Moine.","2010-07-22 20:00:20"
"4095","858","Arctic Devil Barley Wine","-1","-1","13.2","0","0","0",,"Arctic Devil Barley Wine, aptly named after the ferocious wolverine of the north, is an English-style (meaning malt-inclined) barley wine. Though the recipe and process for Arctic Devil have evolved over the years, it is typically brewed in January then aged in oak barrels for several months before the entire batch is blended, bottled and released on the Friday after Thanksgiving. 
In its youth, Arctic Devil gnarls and snarls its way across the palate. Containing this beast of a beer for long periods in oak barrels--some having previously aged port, wine or whiskey--tames the unleashed malt and fierce hop flavors, melding and mellowing this powerful liquid into an incredible elixir worthy of a brewer's table. 
Each annual batch of Arctic Devil Barley Wine represents the brewers' resolve to create an intriguing and sought-after barley wine by precisely brewing to well-designed specifications, carefully selecting the type and combination of barrels to use for aging, and meticulously checking the beer as it ages. Distinct nuance and complexity are contributed by the wood's previous tenants, resulting in unique flavor profiles in each batch that continue to change over time. We invite you to savor Arctic Devil Barley Wine upon its release then cellar some for future enjoyment. 
Midnight Sun's elusive Arctic Devil Barley Wine is Alaska's most awarded barley wine.","2010-07-22 20:00:20"
"4096","858","CoHoHo Imperial IPA","3","32","8","0","0","0",,"When the loveable \hopheads\"" at Humpy's Great Alaskan Alehouse requested a winter version of alehouse favorite Sockeye Red IPA brown sugar and honey. Hefty doses of Cascade Centennial and Simcoe hops beautifully balance that outrageous malt bill and heighten the festive character of this exuberant beer.","2010-07-22 20:00:20"
"4097","858","Meltdown Double IPA","3","32","8","0","0","0",,"The days are long but the season is short. So what gives? Sleep! After doing more before midnight than most Outsiders do in a week, Alaskans deserve some down time. And these moments of relaxation demand more than that ordinary, non-distinct lawn mower beer. Celebrate a day well done with a beer done wellâ€”a seriously delicious IPA with some scorchinâ€™ hops. 

Our new seasonal double IPA is designed to keep you incredibly hopped up spring through summer.","2010-07-22 20:00:20"
"4098","858","Old Whiskers","4","50","4.5","0","0","0",,"This is our perennial summer seasonal beer, first brewed in Summer 1995 when we opened. 

Affectionately called \Spunky and Chunky\"""," Old Whiskers is lightly hopped to style. A unique Bavarian strain of yeast imparts a clove- or banana-like aroma and flavor. (We swear we did not put cloves into the brew. It is the magical powers of The Yeast.) Old Whisker is delicious and refeshing--the perfect summer quencher served with or without a slice of lemon.","2010-07-22 20:00:20",,,
"4099","858","Fur Rondy","11","141","6","0","0","0",,,"2010-07-22 20:00:20"
"4100","858","Fallen Angel","5","65","8","0","0","0",,"Fallen Angel Golden Strong Ale, brewed on 6-6-6, is named in the tradition of Belgian golden strong ales--after the devil himself. 

Midnight Sun's Fallen Angel Golden Strong Ale is a traditional Belgian-style golden ale--beautiful gold in color with tiny, conniving bubbles forming a very thick, meticulous head. Effervescent and crisp, this seriously delicious elixir tempts the palate with apple (oh so Garden of Eden), pear and a little earthy mustiness. Fallen Angel captivates your senses with its lightness and brightness while its 8% ABV strength breathes fire into your soul, warming you from the inside out. 

Angel-like in appearance, the devil is in its strength. 

With its introduction in 2006 and its immediate cult following, Fallen Angel is now brewed and released about once a year.","2010-07-22 20:00:20"
"4101","858","Conspiracy","3","29","8.5","0","0","0",,"Conspiracy Belgian-style Black Beer is the result of a collaboration between Midnight Sun brewers Gabe Fletcher and Ben Johnson and Pelican Pub (Pacific City, OR) brewer Ben Love. These brewers conspired during barley wine fest week to brew up a deviously delicious dark Belgian-style beer. 

Conspiracy is opaque black with a creamy beige head. Black malt shrouds it in mystery; the Belgian yeast imparts intriguing flavor; the alcohol adds danger. If you're up for this mission, watch your back.

Conspiracy will be released in Anchorage and Portland in April 2007.","2010-07-22 20:00:20"
"4102","858","Obliteration III","3","32","7.6","0","0","0",,"With passion and purpose, we present this series of hop-centric beers. Using different hop varieties and brewing techniques, we aim to capture bold, distinct hop characteristics in aroma, flavor and finish. While we explore the
world of hops, we invite you to learn along with us: these beers offer an incredible opportunity to experience the diversity of hops while engaging the palate and obliterating the senses.

Obliteration III is yet another dynamic Double IPA. Its aroma is pungent with fragrant notes of citrus, spice, pine and alcohol. A sturdy malt platform provides the perfect stage for showcasing these high alpha-acid hops, creating flavors and textures that entice then intrigue. Obliteration III finishes with poignant bitterness.","2010-07-22 20:00:20"
"4103","145","Colonel Paris Pale Ale","3","26","4.5","0","0","0",,"A classic American pale ale with a taste not unlike fresh citrus follwed by a crisp and spicy bitterness.","2010-07-22 20:00:20"
"4104","227","Scotch Ale","1","15","7","0","0","0",,"Originally brewed exclusively for beer shows, this award-winning ale has always been a Brau Brothers favorite! This is not your typical Scotch Ale. Combined with traditional malt
sweetness is a distinct smoke flavor derived from authentic peat-smoked malt. This beer will change your opinion about Scottish ales due to its drinkability. Hop flavor and bitterness are minor, yet balance out this malty beer.

Brau Scotch Ale is copper to amber in color with an off-white head of tightly laced bubbles. Wide-bowled glassware will allow the sweet and smoky aroma to escape. This ale can be served from 34- 50 degrees Fahrenheit. Lower temps will make it easier to drink while higher temps will enhance both malt and hop flavor. Portion control is important as this beer.","2010-07-22 20:00:20"
"4105","25","Pig Pen Pilsener","7","77","4.7","0","0","0",,"Crisp Clean and refreshing Golden Lager brewed with German Malt and Hops for an authentic flavor. Pig Pen Pils is a great introduction into the world of Craft Brewed beer.","2010-07-22 20:00:20"
"4106","25","Fegley's Amber Lager","3","33","5.2","0","0","0",,"Amber Colored lager with a nice caramel malt flavor backed by a nice dose of Imported Hersbrucker Hops for a nice easy drinking lager.","2010-07-22 20:00:20"
"4107","25","Steelgaarden Wit","5","67","5.2","0","0","0",,"Unfiltered Belgian Style beer is brewed with special yeast that lends a unique refreshing flavor to the beer. Brewed with Chamomile, Curacao Orange peel and Coriander to create a smooth citrus finish. Usually enjoyed with a slice of lemon.","2010-07-22 20:00:20"
"4108","25","Hop Explosion","3","31","7","0","0","0",,"Hoppiest Brew Works beer ever? The smell of grapefruit, a sweet malt flavor, and oh by the way, lots of hop bitterness. Brewed in the tradition of West Coast ales, we have put loads of malt and hops in our kettle to come up with this sensational ale. Brewed with pale, and crystal malts, hopped with Tomahawks for Yakima Valley, WA. This beer styled has made many a microbrewery famous and this one is sure to please all those who love hops.","2010-07-22 20:00:20"
"4109","25","Pawn Shop Porter","2","25","5.7","0","0","0",,"Dark brown with ruby highlights this brew has a deep chocolate flavor backed by a smooth caramel finish. Brewed with English malt and hops for an authentic flavor","2010-07-22 20:00:20"
"4110","25","Apricot Ale","11","116","5.4","0","0","0",,"Unfiltered wheat beer brewed with apricots creating a smooth and thirst quenching full flavored fruit beer.","2010-07-22 20:00:20"
"4111","25","Pumpkin Ale","11","123","5.2","0","0","0",,"Our Holiday beer is made with real pumpkins, cloves, ginger, all-spice, nutmeg and cinnamon. This light copper colored winter ale will tantalize your taste buds. Pumkin pie in a glass!","2010-07-22 20:00:20"
"4112","25","Rude Elf's Reserve","3","29","10.5","0","0","0",,"Our silver medal winning Belgian style Holiday beer brewed with dark Belgian candied sugar and special spices. This brew has a spicy aroma and flavor with a sweet malt taste. At 10.5% alcohol it is sure to warm you up during the Holiday season.","2010-07-22 20:00:20"
"4113","106","CH-47 Pale Ale","3","26","5","0","0","0",,"This light copper, dry finishing American Pale Ale is an excellent addition to the Brew Works fleet of pale ales. A hefty sling load weight of Chinook hops gives this beer its distinctive bite. Chinook and Amarillo hops contribute to its almost citrus aroma. A hopheads delight!","2010-07-22 20:00:20"
"4114","106","Cassis Reserve Lambic â€˜06","5","70","6.5","0","0","0",,"Aged for over a year! This traditional classic Belgisn style lambic is brewed using several varieties of Belgian lambic yeast and a generous amount of black currant concentrate to create a complex tart flavor. This brew is sure to become a Brew Works favorite!","2010-07-22 20:00:20"
"4115","106","Arc Weld Alt","4","57","5.3","0","0","0",,"Smooth and malty dark copper German ale common to Duseldorf. Brewed with imported Munich malts, tettnang hops and imported yeast giving this brew a unique flovor.","2010-07-22 20:00:20"
"4116","319","Billtown Blonde","-1","-1","6","0","0","0",,"This lightly colored ale has a delicate floral aroma and flavor reminiscent of Williamsports first breweries, clean and crisp with just a touch of lingering sweetness leading to a dry, balanced finish.","2010-07-22 20:00:20"
"4117","319","Fast Eddies Pale Ale","3","26","5","0","0","0",,"Named in honor of Ed Kiessling, the worlds greatest contractor. This American pale ale is assertively hopped and dangerously drinkable. Hopheads rejoice!","2010-07-22 20:00:20"
"4118","319","Susquehanna Oatmeal Stout","1","21","6.2","0","0","0",,"A big, burly Oatmeal Stout full of chocolate, caramelized malt and coffee flavors. This stout has a rich mouthfeel and a smooth, roasty finish.","2010-07-22 20:00:20"
"4119","319","Edgar I.P.A.","3","31","8","0","0","0",,"As the story goes, I was redesigning our I.P.A. to be bigger and better but as it came together it started to take on a life of its own. After much deliberation and several pints of our new creation we decided to name him after the master of macabre, Edgar Allen Poe, as a tribute to his aptly named short story \HOP FROG.\"" As Edgar fermented and spewed his almost abusive hop aroma throughout the pub he was released into the world. We hope Edgar amuses you as much as he has us but stay on his good side because much like the story this Hop Frog bites back!","2010-07-22 20:00:20"
"4120","319","Inspiration Red","3","33","5.6","0","0","0",,"A big addition of caramel and Munich malts give this beer its rich mahogany color along with its juicy palate. Its medium body and wonderful balance of hops from the Pacific Northwest make this a luscious and aromatic brew.","2010-07-22 20:00:20"
"4121","319","Smoked Porter","2","25","6","0","0","0",,"A big, RICH dark ale with a complex combination of beechwood smoked malts, chocolate, coffee and caramel flavors rounding out the beers smooth creamy body.","2010-07-22 20:00:20"
"4122","319","Hands Off Maibock","7","91","8","0","0","0",,"A springtime favorite, this traditional German Maibock (my-bock) is golden in color with a rich maltiness and a long, spicy finish.","2010-07-22 20:00:20"
"4123","87","Hammerin' Ale","3","33","4.5","0","0","0",,"Hammerinâ€™ Ale is the Barbarianâ€™s first beer. Brewed to be a well-balanced, easy-going beer, Hammerinâ€™ Ale comes from a rather simple recipe which yields a deep amber color and a sublime balance of malt character and hop flavors. This beer goes very well with grilled meats and is meant to be enjoyed year-round. Hammerinâ€™ Ale is an excellent choice for â€œBarbariansâ€ who are new to craft beer.","2010-07-22 20:00:20"
"4124","87","Headbangerz Brown Ale","3","38","5","0","0","0",,"Headbangerz Brown Ale is based on an English brown ale style. Its color is a demonic, dark reddish-brown. This beer is subtly sweet and punctuated with roasty, nutty flavors. The hops take a back seat and simply complement the malt character.  Headbangerz Brown Ale is perfect for any Autumn outdoor activities or for relaxing on Summer evenings. Headbangerz Brown Ale is named in honor of Barbarian Chief's, Mike Hiller, hardworking former co-workers â€“ heavy metal freaks and masters of metal fabrication.","2010-07-22 20:00:20"
"4125","87","Weldspatter IPA","3","31","7","0","0","0",,"Weldspatter IPA is not your typical India Pale Ale. First of all, it isnâ€™t as aggressively hopped as many other American versions. Second, it isnâ€™t quite as pale. Balance is a lovely thing in beers and Weldspatter IPA achieves balance without compromising hop presence. The hop flavor and aroma abound, but the bitterness is held in check to give our IPA a pleasant malt character as well.","2010-07-22 20:00:20"
"4126","87","Square Feet Wheat","-1","-1","0","0","0","0",,"Square Feet Wheat is loosely based on a Berliner Weisse style of beer from Germany. It has a refreshing, yet slight wheat and malt sweetness that is supported by a distinct hop presence. On hot Summer days, Square Feet Wheat will cool you off. Bring it along to pool parties, picnics and backyard cookouts. Instead of a boring wedge of lemon or orange, try Square Feet Wheat with a splash of raspberry extract or a dash of essence of Woodruff â€“ both a customary addition to Berliner Weisse beers in Berlin.","2010-07-22 20:00:20"
"4127","100","Oberon Ale","11","116","5.8","0","0","0",,"An American wheat ale brewed with Saaz hops. Spicy and fruity, Oberon is the color and scent of a summer afternoon.","2010-07-22 20:00:20"
"4128","100","Porter","2","25","5.6","0","0","0",,"A robust porter for all occasions. A blend of dark malts give this beer flavors of coffee and chocolate with subtle roasted notes.Gold medal winner in the Brown Porter category Brewers Association World Beer Cup 2008.","2010-07-22 20:00:20"
"4129","100","Lager Beer","8","95","5","0","0","0",,"As refreshingly crisp as a morning swim in a Great Lake, this brew is crafted with Pils and Munich malts. The pronounced hop character of this golden lager sparks thoughts of sandy beaches and rocky islands.","2010-07-22 20:00:20"
